Country Name,Country Code,Indicator Name,Indicator Code
Solomon Islands,SLB,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC
Solomon Islands,SLB,"Patent applications, residents",IP.PAT.RESD
Solomon Islands,SLB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
Solomon Islands,SLB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
Solomon Islands,SLB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
Solomon Islands,SLB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST
Solomon Islands,SLB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
Solomon Islands,SLB,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
Solomon Islands,SLB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
Solomon Islands,SLB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
Solomon Islands,SLB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
Solomon Islands,SLB,Regulatory Quality: Estimate,RQ.EST
Solomon Islands,SLB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
Solomon Islands,SLB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
Solomon Islands,SLB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Solomon Islands,SLB,Rule of Law: Estimate,RL.EST
Solomon Islands,SLB,"School enrollment, primary (% gross)",SE.PRM.ENRR
Solomon Islands,SLB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
Solomon Islands,SLB,Scientific and technical journal articles,IP.JRN.ARTC.SC
Solomon Islands,SLB,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
Solomon Islands,SLB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
Solomon Islands,SLB,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
Solomon Islands,SLB,Voice and Accountability: Estimate,VA.EST
Somalia,SOM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS
Somalia,SOM,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS
Somalia,SOM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS
Somalia,SOM,Agricultural land (% of land area),AG.LND.AGRI.ZS
Somalia,SOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS
Somalia,SOM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS
Somalia,SOM,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG
Somalia,SOM,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS
Somalia,SOM,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC
Somalia,SOM,Control of Corruption: Estimate,CC.EST
Somalia,SOM,Cooling Degree Days (projected change in number of degree Celsius),EN.CLC.CDDY.XD
Somalia,SOM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS
Somalia,SOM,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ
Somalia,SOM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS
Somalia,SOM,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS
Somalia,SOM,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD
Somalia,SOM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE
Somalia,SOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN
Somalia,SOM,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD
Somalia,SOM,Forest area (% of land area),AG.LND.FRST.ZS
Somalia,SOM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
Somalia,SOM,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE
Somalia,SOM,Gini index (World Bank estimate),SI.POV.GINI
Somalia,SOM,Government Effectiveness: Estimate,GE.EST
Somalia,SOM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS
Somalia,SOM,Heat Index 35 (projected change in days),EN.CLC.HEAT.XD
Somalia,SOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS
Somalia,SOM,Income share held by lowest 20%,SI.DST.FRST.20
Somalia,SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS
Somalia,SOM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN
Somalia,SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS
Somalia,SOM,"Mammal species, threatened",EN.MAM.THRD.NO
Somalia,SOM,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)",EN.CLC.PRCP.XD
Somalia,SOM,"Mean Drought Index (projected change, unitless)",EN.CLC.SPEI.XD
Somalia,SOM,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC
Somalia,SOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT
Somalia,SOM,Net migration,SM.POP.NETM
Somalia,SOM,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC
Somalia,SOM,"Patent applications, residents",IP.PAT.RESD
Somalia,SOM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
Somalia,SOM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
Somalia,SOM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
Somalia,SOM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST
Somalia,SOM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
Somalia,SOM,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
Somalia,SOM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
Somalia,SOM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
Somalia,SOM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
Somalia,SOM,Regulatory Quality: Estimate,RQ.EST
Somalia,SOM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
Somalia,SOM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
Somalia,SOM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Somalia,SOM,Rule of Law: Estimate,RL.EST
Somalia,SOM,"School enrollment, primary (% gross)",SE.PRM.ENRR
Somalia,SOM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
Somalia,SOM,Scientific and technical journal articles,IP.JRN.ARTC.SC
Somalia,SOM,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
Somalia,SOM,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
Somalia,SOM,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
Somalia,SOM,Voice and Accountability: Estimate,VA.EST
South Africa,ZAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS
South Africa,ZAF,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS
South Africa,ZAF,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS
South Africa,ZAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS
South Africa,ZAF,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS
South Africa,ZAF,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG
South Africa,ZAF,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS
South Africa,ZAF,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC
South Africa,ZAF,Control of Corruption: Estimate,CC.EST
South Africa,ZAF,Cooling Degree Days (projected change in number of degree Celsius),EN.CLC.CDDY.XD
South Africa,ZAF,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS
South Africa,ZAF,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ
South Africa,ZAF,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS
South Africa,ZAF,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS
South Africa,ZAF,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD
South Africa,ZAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN
South Africa,ZAF,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS
South Africa,ZAF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
South Africa,ZAF,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE
South Africa,ZAF,Gini index (World Bank estimate),SI.POV.GINI
South Africa,ZAF,Government Effectiveness: Estimate,GE.EST
South Africa,ZAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS
South Africa,ZAF,Heat Index 35 (projected change in days),EN.CLC.HEAT.XD
South Africa,ZAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS
South Africa,ZAF,Income share held by lowest 20%,SI.DST.FRST.20
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS
South Africa,ZAF,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS
South Africa,ZAF,"Mammal species, threatened",EN.MAM.THRD.NO
South Africa,ZAF,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)",EN.CLC.PRCP.XD
South Africa,ZAF,"Mean Drought Index (projected change, unitless)",EN.CLC.SPEI.XD
South Africa,ZAF,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC
South Africa,ZAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT
South Africa,ZAF,Net migration,SM.POP.NETM
South Africa,ZAF,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC
South Africa,ZAF,"Patent applications, residents",IP.PAT.RESD
South Africa,ZAF,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
South Africa,ZAF,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
South Africa,ZAF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
South Africa,ZAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST
South Africa,ZAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
South Africa,ZAF,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
South Africa,ZAF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
South Africa,ZAF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
South Africa,ZAF,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
South Africa,ZAF,Regulatory Quality: Estimate,RQ.EST
South Africa,ZAF,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
South Africa,ZAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
South Africa,ZAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,Rule of Law: Estimate,RL.EST
South Africa,ZAF,"School enrollment, primary (% gross)",SE.PRM.ENRR
South Africa,ZAF,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
South Africa,ZAF,Scientific and technical journal articles,IP.JRN.ARTC.SC
South Africa,ZAF,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
South Africa,ZAF,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
South Africa,ZAF,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
South Africa,ZAF,Voice and Accountability: Estimate,VA.EST
South Sudan,SSD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS
South Sudan,SSD,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS
South Sudan,SSD,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS
South Sudan,SSD,Agricultural land (% of land area),AG.LND.AGRI.ZS
South Sudan,SSD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS
South Sudan,SSD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS
South Sudan,SSD,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG
South Sudan,SSD,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS
South Sudan,SSD,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC
South Sudan,SSD,Control of Corruption: Estimate,CC.EST
South Sudan,SSD,Cooling Degree Days (projected change in number of degree Celsius),EN.CLC.CDDY.XD
South Sudan,SSD,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS
South Sudan,SSD,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ
South Sudan,SSD,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS
South Sudan,SSD,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS
South Sudan,SSD,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD
South Sudan,SSD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE
South Sudan,SSD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN
South Sudan,SSD,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD
South Sudan,SSD,Forest area (% of land area),AG.LND.FRST.ZS
South Sudan,SSD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
South Sudan,SSD,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE
South Sudan,SSD,Gini index (World Bank estimate),SI.POV.GINI
South Sudan,SSD,Government Effectiveness: Estimate,GE.EST
South Sudan,SSD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS
South Sudan,SSD,Heat Index 35 (projected change in days),EN.CLC.HEAT.XD
South Sudan,SSD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS
South Sudan,SSD,Income share held by lowest 20%,SI.DST.FRST.20
South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS
South Sudan,SSD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS
South Sudan,SSD,"Mammal species, threatened",EN.MAM.THRD.NO
South Sudan,SSD,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)",EN.CLC.PRCP.XD
South Sudan,SSD,"Mean Drought Index (projected change, unitless)",EN.CLC.SPEI.XD
South Sudan,SSD,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC
South Sudan,SSD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT
South Sudan,SSD,Net migration,SM.POP.NETM
South Sudan,SSD,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC
South Sudan,SSD,"Patent applications, residents",IP.PAT.RESD
South Sudan,SSD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
South Sudan,SSD,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
South Sudan,SSD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
South Sudan,SSD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST
South Sudan,SSD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
South Sudan,SSD,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
South Sudan,SSD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
South Sudan,SSD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
South Sudan,SSD,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
South Sudan,SSD,Regulatory Quality: Estimate,RQ.EST
South Sudan,SSD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
